date_range.date_start.year,date_range.date_start.month,date_range.date_start.day,date_range.date_end.year,date_range.date_end.month,date_range.date_end.day,place.address.ori_address,place.address.country,place.address.state,place.address.city,place.address.postcode,place.ori_dbid.$oid,place.label,place._class_ori,place._class,place.geo_coord.latitude,place.geo_coord.longitude,artist,artist_ori_dbid,place.address.suburb,ori_dbid,no_of_events,new_venue_name_x,new_venue_name_y,total_no_of_events,venue_name,venue_category_minor,venue_category_major,State
1994,1,1,1994,1,1,"Museum of Contemporary Art, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da198b6b538b73d9300def3,,place,place,-33.860064,151.208954,"""Jenny Watson""","{""$oid"": ""513fe633d707ff6bcd00213c""}",,4da198b6b538b73d9300def3,106.0,"Museum of Contemporary Art, Sydney, NSW","Museum of Contemporary Art, Sydney, NSW",106.0,"Museum of Contemporary Art, Sydney, NSW",Public Independent,Government / Public Museum ,NSW
1994,1,1,1994,1,1,"Contemporary Art Centre of South Australia, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da1b1d4b538b73d9301e16a,,place,place,-34.9286212,138.5999594,"""Jenny Watson""","{""$oid"": ""513fe633d707ff6bcd00213c""}",,4da1b1d4b538b73d9301e16a,350.0,"Contemporary Art Centre of South Australia, Adelaide, SA","Contemporary Art Centre of South Australia, Adelaide, SA",350.0,"Contemporary Art Centre of South Australia, Adelaide, SA",CAOA,ARI or Indpendent ,SA
1993,1,1,1993,1,1,"Art Gallery of Western Australia, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da19503b538b73d93000d89,,place,place,-31.950414,115.860604,"""Jenny Watson""","{""$oid"": ""513fe633d707ff6bcd00213c""}",,4da19503b538b73d93000d89,161.0,"Art Gallery of Western Australia, Perth, WA","Art Gallery of Western Australia, Perth, WA",166.0,"Art Gallery of Western Australia, Perth, WA",State Gallery / Library,Government / Public Museum ,WA
1995,2,27,1995,4,16,"Art Gallery of New South Wales, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da1950db538b73d930011bc,,place,place,-33.8686268,151.2170618,"""Jenny Watson""","{""$oid"": ""513fe633d707ff6bcd00213c""}",,4da1950db538b73d930011bc,509.0,"Art Gallery of New South Wales, Sydney, NSW","Art Gallery of New South Wales, Sydney, NSW",585.0,"Art Gallery of New South Wales, Sydney, NSW",State Gallery / Library,Government / Public Museum ,NSW
1980,1,1,1980,1,1,"Institute of Modern Art, Brisbane, Queensland",Australia,Queensland,Brisbane,4004,4da1ba7db538b73d9302240d,,place,place,-27.4709331,153.0235024,"""Jenny Watson""","{""$oid"": ""513fe633d707ff6bcd00213c""}",,4da1ba7db538b73d9302240d,226.0,"Institute of Modern Art, Brisbane, QLD","Institute of Modern Art, Brisbane, QLD",236.0,"Institute of Modern Art, Brisbane, QLD",CAOA,ARI or Indpendent ,QLD
2011,10,20,2012,12,15,"Lawrence Wilson Art Gallery, University of Western Australia, Perth, Western Australia",Australia,Western Australia,Perth,6009,4da1a7fcb538b73d9301a5ec,,place,place,-31.9796122,115.8185563,"""Jenny Watson""","{""$oid"": ""513fe633d707ff6bcd00213c""}",,4da1a7fcb538b73d9301a5ec,41.0,"Lawrence Wilson Art Gallery, University of Western Australia, Perth, WA","Lawrence Wilson Art Gallery, University of Western Australia, Perth, WA",51.0,"Lawrence Wilson Art Gallery, University of Western Australia, Perth, WA",University Gallery,University Gallery,WA
1987,1,1,1987,1,1,"Contemporary Art Centre of South Australia, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da1b1d4b538b73d9301e16a,,place,place,-34.9286212,138.5999594,"""Jenny Watson""","{""$oid"": ""513fe633d707ff6bcd00213c""}",,4da1b1d4b538b73d9301e16a,350.0,"Contemporary Art Centre of South Australia, Adelaide, SA","Contemporary Art Centre of South Australia, Adelaide, SA",350.0,"Contemporary Art Centre of South Australia, Adelaide, SA",CAOA,ARI or Indpendent ,SA
1986,1,1,1986,1,1,"Ivan Dougherty Gallery, COFA, UNSW, Paddington, New South Wales",Australia,New South Wales,Sydney,2021,4da19c9cb538b73d93013906,,place,place,-33.8846107,151.2265861,"""Jenny Watson""","{""$oid"": ""513fe633d707ff6bcd00213c""}",Paddington,4da19c9cb538b73d93013906,27.0,"Ivan Dougherty Gallery, Sydney, NSW","Ivan Dougherty Gallery, Sydney, NSW",95.0,"Ivan Dougherty Gallery, Sydney, NSW",University Gallery,University Gallery,NSW
1986,1,1,1986,1,1,"Newcastle Region Art Gallery, Newcastle, New South Wales",Australia,New South Wales,Newcastle,2300,4da19550b538b73d930031af,,place,place,-32.9292054,151.7729731,"""Jenny Watson""","{""$oid"": ""513fe633d707ff6bcd00213c""}",,4da19550b538b73d930031af,116.0,"Newcastle Region Art Gallery, Newcastle, NSW","Newcastle Region Art Gallery, Newcastle, NSW",134.0,"Newcastle Region Art Gallery, Newcastle, NSW",Local Government and/or Regional Gallery,Government / Public Museum ,NSW
1992,1,1,1992,1,1,"School of Art, Australian National University, Canberra, Australian Capital Territory",Australia,Australian Capital Territory,Canberra,2601,4da1986ab538b73d9300d5aa,,place,place,-35.2835931,149.1186694,"""Margaret West""","{""$oid"": ""513fe69ad707ff6bcd002162""}",,4da1986ab538b73d9300d5aa,27.0,"School of Art, Australian National University, Canberra, ACT","School of Art, Australian National University, Canberra, ACT",27.0,"School of Art, Australian National University, Canberra, ACT",University Gallery,University Gallery,ACT
1994,1,1,1994,1,1,"Art Gallery of Western Australia, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da19503b538b73d93000d89,,place,place,-31.950414,115.860604,"""Margaret West""","{""$oid"": ""513fe69ad707ff6bcd002162""}",,4da19503b538b73d93000d89,161.0,"Art Gallery of Western Australia, Perth, WA","Art Gallery of Western Australia, Perth, WA",166.0,"Art Gallery of Western Australia, Perth, WA",State Gallery / Library,Government / Public Museum ,WA
1995,3,1,1995,4,1,"National Gallery of Australia, Canberra, Australian Capital Territory",Australia,Australian Capital Territory,Canberra,2600,4da19511b538b73d9300150b,,place,place,-35.30053,149.136282,"""Margaret West""","{""$oid"": ""513fe69ad707ff6bcd002162""}",,4da19511b538b73d9300150b,127.0,"National Gallery of Australia, Canberra, ACT","National Gallery of Australia, Canberra, ACT",148.0,"National Gallery of Australia, Canberra, ACT",National Institution,Government / Public Museum ,ACT
1984,1,1,1984,1,1,"Queen Victoria Museum and Art Gallery, Launceston, Tasmania",Australia,Tasmania,Launceston,7250,4da1bd06b538b73d9302397d,,place,place,-41.4374563,147.134155,"""Margaret West""","{""$oid"": ""513fe69ad707ff6bcd002162""}",,4da1bd06b538b73d9302397d,87.0,"Queen Victoria Museum and Art Gallery, Launceston, TAS","Queen Victoria Museum and Art Gallery, Launceston, TAS",125.0,"Queen Victoria Museum and Art Gallery, Launceston, TAS",State Gallery / Library,Government / Public Museum ,TAS
1985,10,24,1985,1,1,"Art Gallery of New South Wales, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da1950db538b73d930011bc,,place,place,-33.8686268,151.2170618,"""Jannene Eaton""","{""$oid"": ""51425e56d707ff13a20000c1""}",,4da1950db538b73d930011bc,509.0,"Art Gallery of New South Wales, Sydney, NSW","Art Gallery of New South Wales, Sydney, NSW",585.0,"Art Gallery of New South Wales, Sydney, NSW",State Gallery / Library,Government / Public Museum ,NSW
2020,11,14,2021,7,4,"National Gallery of Australia, Canberra, Australian Capital Territory",Australia,Australian Capital Territory,Canberra,2600,4da19511b538b73d9300150b,,place,place,-35.30053,149.136282,"""Anastasia Klose""","{""$oid"": ""514e64f6d707ff2ede001b0d""}",,4da19511b538b73d9300150b,127.0,"National Gallery of Australia, Canberra, ACT","National Gallery of Australia, Canberra, ACT",148.0,"National Gallery of Australia, Canberra, ACT",National Institution,Government / Public Museum ,ACT
2015,4,1,2015,10,16,"Lion Arts Centre, North Tce [West End] Adelaide South Australia",Australia,South Australia,Adelaide,5000,551a64f9d707ff270600000a,Australian Experimental Art Foundation,place,place,-34.92932330000001,138.5879438,"""Lauren Brincat""","{""$oid"": ""514e6501d707ff2ede001b1a""}",,,,,,,,,,
2015,3,31,2015,5,15,"Adelaide Central Gallery, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da1b4ffb538b73d9301f10a,,place,place,-34.9286212,138.5999594,"""Lauren Brincat""","{""$oid"": ""514e6501d707ff2ede001b1a""}",,4da1b4ffb538b73d9301f10a,38.0,"Adelaide Central Gallery, Adelaide, SA","Adelaide Central Gallery, Adelaide, SA",38.0,"Adelaide Central Gallery, Adelaide, SA",University Gallery,University Gallery,SA
2011,10,20,2012,12,15,"Lawrence Wilson Art Gallery, University of Western Australia, Perth, Western Australia",Australia,Western Australia,Perth,6009,4da1a7fcb538b73d9301a5ec,,place,place,-31.9796122,115.8185563,"""Tracey Moffatt""","{""$oid"": ""514e691ad707ff2ede001f3d""}",,4da1a7fcb538b73d9301a5ec,41.0,"Lawrence Wilson Art Gallery, University of Western Australia, Perth, WA","Lawrence Wilson Art Gallery, University of Western Australia, Perth, WA",51.0,"Lawrence Wilson Art Gallery, University of Western Australia, Perth, WA",University Gallery,University Gallery,WA
1995,2,16,1995,4,25,"Queensland Art Gallery, Brisbane, Queensland",Australia,Queensland,Brisbane,4101,4da19511b538b73d930014c8,,place,place,-27.4720964,153.0181735,"""Tracey Moffatt""","{""$oid"": ""514e691ad707ff2ede001f3d""}",,4da19511b538b73d930014c8,12.0,"Queensland Art Gallery, Brisbane, QLD","Queensland Art Gallery, Brisbane, QLD",221.0,"Queensland Art Gallery, Brisbane, QLD",State Gallery / Library,Government / Public Museum ,QLD
1995,8,14,1995,2,11,"State Library of New South Wales, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da194ffb538b73d93000b90,,place,place,-33.866754,151.212784,"""Tracey Moffatt""","{""$oid"": ""514e691ad707ff2ede001f3d""}",,4da194ffb538b73d93000b90,19.0,"State Library of NSW, Sydney, NSW","State Library of NSW, Sydney, NSW",25.0,"State Library of NSW, Sydney, NSW",State Gallery / Library,Government / Public Museum ,NSW
1995,3,6,1995,4,2,"Australian Museum, Sydney, New South Wales",Australia,New South Wales,Sydney,2010,4da19513b538b73d93001681,,place,place,-33.8743043,151.2128714,"""Tracey Moffatt""","{""$oid"": ""514e691ad707ff2ede001f3d""}",,,,,,,,,,
2011,10,20,2012,12,15,"Lawrence Wilson Art Gallery, University of Western Australia, Perth, Western Australia",Australia,Western Australia,Perth,6009,4da1a7fcb538b73d9301a5ec,,place,place,-31.9796122,115.8185563,"""Tracey Moffatt""","{""$oid"": ""514e691ad707ff2ede001f3d""}",,4da1a7fcb538b73d9301a5ec,41.0,"Lawrence Wilson Art Gallery, University of Western Australia, Perth, WA","Lawrence Wilson Art Gallery, University of Western Australia, Perth, WA",51.0,"Lawrence Wilson Art Gallery, University of Western Australia, Perth, WA",University Gallery,University Gallery,WA
1995,8,14,1996,2,11,"State Library of New South Wales, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da194ffb538b73d93000b90,,place,place,-33.866754,151.212784,"""Tracey Moffatt""","{""$oid"": ""514e691ad707ff2ede001f3d""}",,4da194ffb538b73d93000b90,19.0,"State Library of NSW, Sydney, NSW","State Library of NSW, Sydney, NSW",25.0,"State Library of NSW, Sydney, NSW",State Gallery / Library,Government / Public Museum ,NSW
2020,11,14,2021,7,4,"National Gallery of Australia, Canberra, Australian Capital Territory",Australia,Australian Capital Territory,Canberra,2600,4da19511b538b73d9300150b,,place,place,-35.30053,149.136282,"""Tracey Moffatt""","{""$oid"": ""514e691ad707ff2ede001f3d""}",,4da19511b538b73d9300150b,127.0,"National Gallery of Australia, Canberra, ACT","National Gallery of Australia, Canberra, ACT",148.0,"National Gallery of Australia, Canberra, ACT",National Institution,Government / Public Museum ,ACT
1995,4,24,1995,6,4,"Art Gallery of New South Wales, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da1950db538b73d930011bc,,place,place,-33.8686268,151.2170618,"""Tracey Moffatt""","{""$oid"": ""514e691ad707ff2ede001f3d""}",,4da1950db538b73d930011bc,509.0,"Art Gallery of New South Wales, Sydney, NSW","Art Gallery of New South Wales, Sydney, NSW",585.0,"Art Gallery of New South Wales, Sydney, NSW",State Gallery / Library,Government / Public Museum ,NSW
1995,3,8,1995,6,8,"Art Gallery of New South Wales, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da1950db538b73d930011bc,,place,place,-33.8686268,151.2170618,"""Tracey Moffatt""","{""$oid"": ""514e691ad707ff2ede001f3d""}",,4da1950db538b73d930011bc,509.0,"Art Gallery of New South Wales, Sydney, NSW","Art Gallery of New South Wales, Sydney, NSW",585.0,"Art Gallery of New South Wales, Sydney, NSW",State Gallery / Library,Government / Public Museum ,NSW
1985,5,1,1985,5,1,"Auckland, New Zealand",New Zealand,Auckland Region,Auckland,1010,4da1950fb538b73d930013a7,,place,place,-36.8484597,174.7633315,"""Tracey Moffatt""","{""$oid"": ""514e691ad707ff2ede001f3d""}",,,,,,,,,,
1944,1,1,,,,"Newspaper House Gallery, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da19556b538b73d9300346c,,place,place,-31.9522222,115.8588889,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,,,,,,,,,
1954,1,1,,,,"Perth, Western Australia",Australia,Western Australia,Perth,6000,4da194f8b538b73d9300076b,,place,place,-31.9522222,115.8588889,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,,,,,,,,,
2000,11,24,2001,2,25,"Art Gallery of South Australia, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da194f7b538b73d930006f6,,place,place,-34.920638,138.603939,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,4da194f7b538b73d930006f6,109.0,"Art Gallery of South Australia, Adelaide, SA","Art Gallery of South Australia, Adelaide, SA",115.0,"Art Gallery of South Australia, Adelaide, SA",State Gallery / Library,Government / Public Museum ,SA
1953,1,1,,,,"Perth, Western Australia",Australia,Western Australia,Perth,6000,4da194f8b538b73d9300076b,,place,place,-31.9522222,115.8588889,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,,,,,,,,,
1948,1,1,,,,"Perth Society of Artists, Perth, Western Australia",Australia,Western Australia,Perth,Unknown,5157ddfcd707ff422f000131,,place,place,,,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,,,,,,,,,
1924,1,1,,,,"Hamburg, Germany",Germany,Hamburg,Hamburg,20354,4da195a1b538b73d93004ecb,,place,place,53.5538148,9.9915752,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,,,,,,,,,
1946,1,1,,,,"Velasquez Gallery, Melbourne, Victoria",Australia,Victoria,Melbourne,3000,4da1bc04b538b73d93023049,,place,place,-37.8131869,144.9629796,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,,,,,,,,,
2020,11,14,2021,7,4,"National Gallery of Australia, Canberra, Australian Capital Territory",Australia,Australian Capital Territory,Canberra,2600,4da19511b538b73d9300150b,,place,place,-35.30053,149.136282,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,4da19511b538b73d9300150b,127.0,"National Gallery of Australia, Canberra, ACT","National Gallery of Australia, Canberra, ACT",148.0,"National Gallery of Australia, Canberra, ACT",National Institution,Government / Public Museum ,ACT
1948,1,1,,,,"Newspaper House Gallery, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da19556b538b73d9300346c,,place,place,-31.9522222,115.8588889,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,,,,,,,,,
1984,1,1,,,,"Art Gallery of Western Australia, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da19503b538b73d93000d89,,place,place,-31.950414,115.860604,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,4da19503b538b73d93000d89,161.0,"Art Gallery of Western Australia, Perth, WA","Art Gallery of Western Australia, Perth, WA",166.0,"Art Gallery of Western Australia, Perth, WA",State Gallery / Library,Government / Public Museum ,WA
1950,1,1,,,,"Galerie Lucy Krogh, Paris, France",France,Île-de-France,Paris,75004,5157ddd0d707ff422f000109,,place,place,48.856614,2.3522219,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,,,,,,,,,
1951,1,1,,,,"Art Gallery of Western Australia, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da19503b538b73d93000d89,,place,place,-31.950414,115.860604,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,4da19503b538b73d93000d89,161.0,"Art Gallery of Western Australia, Perth, WA","Art Gallery of Western Australia, Perth, WA",166.0,"Art Gallery of Western Australia, Perth, WA",State Gallery / Library,Government / Public Museum ,WA
1946,1,1,,,,"Newspaper House Gallery, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da19556b538b73d9300346c,,place,place,-31.9522222,115.8588889,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,,,,,,,,,
1946,1,1,,,,"Perth Society of Artists, Perth, Western Australia",Australia,Western Australia,Perth,Unknown,5157ddfcd707ff422f000131,,place,place,,,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,,,,,,,,,
1947,1,1,,,,"Perth Society of Artists, Perth, Western Australia",Australia,Western Australia,Perth,Unknown,5157ddfcd707ff422f000131,,place,place,,,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,,,,,,,,,
1953,1,1,,,,"Perth, Western Australia",Australia,Western Australia,Perth,6000,4da194f8b538b73d9300076b,,place,place,-31.9522222,115.8588889,"""Elise Margo Blumann""","{""$oid"": ""51582427d707ff422f000f82""}",,,,,,,,,,
1973,4,7,1973,7,1,,,,,,,,,,,,"""Ewa Pachucka""","{""$oid"": ""5166a1e4d707ff3c2f000004""}",,,,,,,,,,
1973,10,19,1973,11,18,"Art Gallery of New South Wales, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da19809b538b73d9300c919,,place,place,-33.8686268,151.2170618,"""Ewa Pachucka""","{""$oid"": ""5166a1e4d707ff3c2f000004""}",,4da19809b538b73d9300c919,7.0,"Art Gallery of New South Wales, Sydney, NSW","Art Gallery of New South Wales, Sydney, NSW",585.0,"Art Gallery of New South Wales, Sydney, NSW",State Gallery / Library,Government / Public Museum ,NSW
1972,1,1,1972,1,1,"Tasmanian Museum and Art Gallery, Hobart, Tasmania",Australia,Tasmania,Hobart,7000,4da1af6eb538b73d9301d480,,place,place,-42.881935,147.332296,"""Ewa Pachucka""","{""$oid"": ""5166a1e4d707ff3c2f000004""}",,4da1af6eb538b73d9301d480,64.0,"Tasmanian Museum and Art Gallery, Hobart, TAS","Tasmanian Museum and Art Gallery, Hobart, TAS",75.0,"Tasmanian Museum and Art Gallery, Hobart, TAS",State Gallery / Library,Government / Public Museum ,TAS
1978,1,1,1978,1,1,"National Gallery of Victoria, Melbourne, Victoria",Australia,Victoria,Melbourne,3000,4da19591b538b73d93004979,,place,place,-37.8225355,144.9691134,"""Ewa Pachucka""","{""$oid"": ""5166a1e4d707ff3c2f000004""}",,4da19591b538b73d93004979,144.0,"National Gallery of Victoria, Melbourne, VIC","National Gallery of Victoria, Melbourne, VIC",243.0,"National Gallery of Victoria, Melbourne, VIC",State Gallery / Library,Government / Public Museum ,VIC
1995,3,8,1995,6,8,"Art Gallery of New South Wales, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da1950db538b73d930011bc,,place,place,-33.8686268,151.2170618,"""Ewa Pachucka""","{""$oid"": ""5166a1e4d707ff3c2f000004""}",,4da1950db538b73d930011bc,509.0,"Art Gallery of New South Wales, Sydney, NSW","Art Gallery of New South Wales, Sydney, NSW",585.0,"Art Gallery of New South Wales, Sydney, NSW",State Gallery / Library,Government / Public Museum ,NSW
